Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,HINDUNILVR.NS,ICICIBANK.NS,SBIN.NS,BHARTIARTL.NS,KOTAKBANK.NS,ITC.NS,LT.NS,AXISBANK.NS,ASIANPAINT.NS,MARUTI.NS,BAJFINANCE.NS,HCLTECH.NS,SUNPHARMA.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS,NESTLEIND.NS,TATAMOTORS.NS,ADANIPORTS.NS,POWERGRID.NS,NTPC.NS_x,TECHM.NS,BAJAJFINSV.NS,HDFCLIFE.NS,DIVISLAB.NS,ONGC.NS,JSWSTEEL.NS,TATASTEEL.NS,COALINDIA.NS,GRASIM.NS,SBILIFE.NS,INDUSINDBK.NS,DRREDDY.NS,BPCL.NS,BRITANNIA.NS,M&M.NS,CIPLA.NS,EICHERMOT.NS,HEROMOTOCO.NS,ADANIENT.NS,HINDALCO.NS,UPL.NS,TATACONSUM.NS,APOLLOHOSP.NS,BAJAJ-AUTO.NS,SHREECEM.NS,SUZLON.NS,JPPOWER.NS,RVNL.NS,BEL.NS,RAILTEL.NS,NTPC.NS_y,PNB.NS,IDEA.NS
2021-03-16,959.6156616210938,2874.050537109375,1451.6317138671875,1254.6934814453125,2110.16796875,575.113525390625,349.2943725585937,512.0279541015625,1897.467041015625,176.8824005126953,1387.261474609375,734.5494995117188,2366.560546875,6927.2900390625,5344.44873046875,854.7423095703125,578.8926391601562,1477.366455078125,6501.54345703125,210.4678192138672,1598.115966796875,315.2640991210937,699.7318725585938,102.79386138916016,91.33138275146484,911.718994140625,959.639404296875,694.3655395507812,3265.527587890625,88.80321502685547,404.2988586425781,29.2025146484375,102.89154815673828,1357.4588623046875,904.2908325195312,999.2139282226562,883.8807983398438,179.10177612304688,3262.489501953125,802.1513061523438,764.9657592773438,2569.945068359375,2893.622314453125,895.5657958984375,324.5995788574219,605.001708984375,587.4718017578125,3035.96240234375,3276.739990234375,27003.361328125,5.233819007873535,2.700000047683716,26.779062271118164,42.82787322998047,131.41098022460938,91.33138275146484,37.99861907958984,10.149999618530272
2021-03-17,938.9441528320312,2876.730712890625,1435.5040283203125,1257.413330078125,2093.47705078125,569.8452758789062,339.6981201171875,505.83685302734375,1862.72216796875,179.22267150878906,1364.3431396484375,724.7422485351562,2322.797119140625,6844.3125,5250.26318359375,837.9403076171875,562.0247192382812,1449.412841796875,6384.337890625,205.73683166503903,1570.7965087890625,301.3213195800781,671.3466796875,100.96192169189452,88.83030700683594,905.9461059570312,950.8348999023438,681.2792358398438,3265.57568359375,84.36690521240234,401.0242004394531,28.40999221801757,98.7603530883789,1340.398681640625,879.4588012695312,974.34716796875,865.238525390625,170.49888610839844,3242.666015625,796.5362548828125,745.5109252929688,2556.376220703125,2836.283447265625,871.7252807617188,317.3085021972656,594.2233276367188,580.4488525390625,2961.0322265625,3200.659912109375,26423.931640625,5.05017614364624,2.650000095367432,26.82282066345215,41.58513259887695,125.13115692138672,88.83030700683594,36.66198348999024,9.850000381469728
2021-03-18,917.8157958984376,2806.081787109375,1431.328125,1212.17529296875,2083.038818359375,559.3086547851562,338.729248046875,509.9964904785156,1824.886474609375,185.22227478027344,1355.280029296875,715.6318969726562,2305.157958984375,6891.880859375,5262.0673828125,804.2512817382812,552.2211303710938,1445.131103515625,6374.35107421875,201.07937622070312,1546.5029296875,302.5037536621094,662.9578857421875,101.2367172241211,86.53762817382812,884.7640991210938,941.356689453125,672.4397583007812,3163.692626953125,85.022705078125,401.6411437988281,28.42813873291016,96.78303527832033,1360.6943359375,880.94287109375,968.4080810546876,836.8134155273438,168.466552734375,3216.2509765625,804.8161010742188,729.097412109375,2573.373779296875,2762.188720703125,868.8823852539062,322.55810546875,586.5175170898438,572.319580078125,2922.8017578125,3285.75146484375,26181.076171875,4.912444114685059,2.549999952316284,25.94768714904785,40.32685852050781,121.78192138671876,86.53762817382812,35.9936637878418,9.899999618530272
2021-03-19,951.1185302734376,2818.74267578125,1437.56787109375,1218.8387451171875,2174.111083984375,567.0902709960938,342.4662780761719,512.65673828125,1828.625244140625,189.732650756836,1339.2890625,723.099365234375,2311.5810546875,6891.6875,5341.80419921875,815.0281982421875,555.8253173828125,1442.42431640625,6532.9248046875,201.2509765625,1570.3287353515625,304.4252014160156,669.3958129882812,105.42725372314452,90.45600128173828,878.76904296875,942.40478515625,679.9459838867188,3257.842529296875,85.2541732788086,418.15667724609375,29.56348991394043,96.25337982177734,1383.6864013671875,897.019287109375,977.1959838867188,849.0694580078125,170.85406494140625,3241.450927734375,809.2416381835938,734.4076538085938,2570.3798828125,2772.81201171875,887.4361572265625,325.7662048339844,610.0738525390625,577.4664916992188,2898.994384765625,3272.795166015625,26516.9609375,4.912444114685059,2.549999952316284,25.510122299194336,39.75209045410156,121.50282287597656,90.45600128173828,36.709720611572266,9.75
2021-03-22,942.1647338867188,2892.162841796875,1410.3526611328125,1242.7269287109375,2212.805419921875,554.3303833007812,338.6369934082031,510.7703857421875,1817.1597900390625,192.3282165527344,1328.660400390625,713.093017578125,2325.433837890625,6879.7705078125,5279.2099609375,830.5574340820312,568.0319213867188,1437.355224609375,6587.7578125,203.1875,1583.42529296875,298.6115417480469,704.170166015625,102.38167572021484,91.58148956298828,900.1731567382812,938.9309692382812,671.4521484375,3292.302978515625,84.55978393554688,422.6652526855469,29.98697662353516,95.79436492919922,1386.28466796875,890.5887451171875,934.9464111328124,864.8611450195312,173.3796844482422,3332.8984375,811.8587646484375,746.1867065429688,2585.2041015625,2752.098876953125,988.5838012695312,330.28668212890625,612.7074584960938,596.9960327148438,2869.8525390625,3285.9755859375,26534.484375,5.0960869789123535,2.650000095367432,26.51652336120605,39.75209045410156,129.9689483642578,91.58148956298828,36.23234939575195,10.0
2021-03-23,953.6311645507812,2904.130859375,1440.1119384765625,1243.4068603515625,2197.8544921875,566.8486328125,343.896484375,511.9796142578125,1807.18994140625,189.0943756103516,1332.7408447265625,727.3807373046875,2310.67041015625,6962.11962890625,5268.87548828125,832.3396606445312,565.0042724609375,1471.8546142578125,6794.4580078125,203.7022705078125,1592.331298828125,302.8978881835937,720.4113159179688,100.2978515625,90.58103942871094,900.4396362304688,938.865966796875,675.1064453125,3379.30029296875,82.6695327758789,419.3431701660156,29.892194747924805,95.51190185546876,1383.6864013671875,889.3026733398438,956.0952758789062,868.4962768554688,172.25497436523438,3336.638916015625,803.864501953125,749.3245849609375,2610.2177734375,2726.852294921875,1055.766357421875,322.4608764648437,617.7796020507812,610.0316162109375,2910.996826171875,3298.170166015625,27871.025390625,5.0960869789123535,2.75,26.64779281616211,39.76780700683594,128.5734100341797,90.58103942871094,36.99613952636719,10.100000381469728
2021-03-24,935.2666625976562,2884.261962890625,1419.6163330078125,1227.2698974609375,2180.270263671875,548.5787963867188,332.0395812988281,506.5623168945313,1777.0809326171875,183.77557373046875,1299.3359375,703.3355712890625,2342.546142578125,6845.814453125,5162.59228515625,827.9268188476562,562.5533447265625,1464.7674560546875,6715.6845703125,201.49610900878903,1570.066162109375,290.1375732421875,689.4898071289062,101.2367172241211,88.37175750732422,881.1670532226562,918.5867919921876,668.1435546875,3364.99365234375,80.85643005371094,415.1193542480469,28.345458984375,93.42864227294922,1360.54736328125,871.2969360351562,925.820556640625,864.1758422851562,169.67018127441406,3307.979736328125,772.219970703125,765.5933227539062,2569.55859375,2696.98291015625,1022.8982543945312,308.8994445800781,593.8818969726562,605.221435546875,2884.176513671875,3231.100830078125,27370.0625,5.187908172607422,2.8499999046325684,24.197423934936523,38.46419143676758,124.75904083251952,88.37175750732422,35.32535171508789,9.75
2021-03-25,909.7527465820312,2832.2802734375,1404.7845458984375,1209.18359375,2103.585205078125,552.4937133789062,327.7489624023437,491.1811828613281,1757.58984375,180.07366943359375,1301.186279296875,691.586669921875,2302.9052734375,6575.1767578125,5017.51904296875,812.14306640625,553.37451171875,1428.0537109375,6527.5400390625,195.93167114257807,1543.529541015625,281.3678894042969,671.3466796875,99.10710144042967,85.87067413330078,860.3402099609375,904.162109375,658.7609252929688,3335.076416015625,78.69615173339844,415.736328125,29.16621780395508,90.46265411376952,1345.938232421875,854.8740844726562,924.951416015625,870.1448974609375,167.27456665039062,3220.178466796875,753.47119140625,760.0899658203125,2492.1044921875,2615.020751953125,979.107421875,305.25390625,581.0064697265625,591.5123291015625,2775.26416015625,3139.68798828125,27150.58203125,5.004265785217285,2.950000047683716,24.241180419921875,37.45901107788086,121.456298828125,85.87067413330078,33.89323806762695,8.899999618530273
2021-03-26,911.2145385742188,2834.0830078125,1431.6160888671875,1211.359619140625,2179.612060546875,559.2603759765625,329.5943908691406,505.4498596191406,1765.71533203125,179.47796630859375,1326.99951171875,695.171142578125,2401.599365234375,6572.85107421875,5077.12548828125,813.4159545898438,564.3795166015625,1482.1895751953125,6594.8564453125,198.0152740478516,1581.8695068359375,292.0589904785156,685.7831420898438,98.28274536132812,86.8711166381836,880.1456909179688,945.080078125,663.40283203125,3349.334228515625,79.00476837158203,422.5703430175781,30.9287338256836,91.52194213867188,1378.146728515625,864.6190185546875,920.0745849609376,875.2003173828125,169.3707275390625,3276.982421875,760.7518920898438,760.2830200195312,2472.885986328125,2611.597900390625,985.8406372070312,318.0376281738281,571.0084838867188,604.4517211914062,2817.1005859375,3227.962646484375,27678.080078125,5.05017614364624,3.049999952316284,25.553878784179688,38.44849395751953,118.6187744140625,86.8711166381836,34.370609283447266,9.100000381469728
2021-03-30,927.043701171875,2918.87060546875,1491.5186767578125,1255.872314453125,2255.63818359375,571.7302856445312,332.9161071777344,504.4825134277344,1775.884521484375,182.5841522216797,1350.962158203125,692.3333740234375,2471.486572265625,6638.1005859375,5087.41064453125,845.0259399414062,574.471435546875,1527.811279296875,6644.1572265625,204.97694396972656,1638.49853515625,292.6994323730469,693.0989379882812,101.37409973144533,89.7890396118164,903.1484375,948.5639038085938,679.2545776367188,3464.653564453125,79.85344696044922,443.68939208984375,32.265750885009766,93.8876495361328,1394.814697265625,862.8381958007812,928.08984375,897.4874877929688,172.0059051513672,3381.1474609375,756.6118774414062,784.17919921875,2549.5673828125,2634.755615234375,1028.98291015625,317.2113037109375,612.5123901367188,605.029052734375,2890.103515625,3287.72412109375,28641.087890625,4.82062292098999,3.0999999046325684,25.903932571411133,39.51650619506836,118.7583236694336,89.7890396118164,34.51382064819336,9.199999809265137
2021-03-31,915.0747680664062,2936.7060546875,1433.8720703125,1240.2340087890625,2286.43408203125,562.6919555664062,336.1456604003906,500.4195861816406,1747.7196044921875,185.94566345214844,1346.5491943359375,694.42431640625,2432.5166015625,6645.27001953125,5044.603515625,833.866943359375,574.567626953125,1533.5693359375,6597.50048828125,203.0404052734375,1638.517578125,297.3798828125,685.1491088867188,98.76361846923828,88.83030700683594,880.5452880859375,965.1596069335938,687.6002197265625,3501.917724609375,78.81187438964844,444.6385192871094,32.743682861328125,92.05157470703124,1422.2188720703125,871.4453125,921.7162475585938,897.0504760742188,170.86801147460938,3389.60986328125,756.8497924804688,786.9791870117188,2514.80029296875,2590.085205078125,1028.583984375,317.7460021972656,626.0706176757812,614.6495361328125,2867.431884765625,3291.220703125,29006.259765625,4.591069221496582,3.25,25.466365814208984,39.29661560058594,118.8989715576172,88.83030700683594,34.99119567871094,9.25
2021-04-01,923.6403198242188,2924.8310546875,1427.2481689453125,1255.7813720703125,2255.967529296875,574.5818481445312,342.0048828125,503.8053588867188,1799.1143798828125,187.2647247314453,1370.9384765625,709.9067993164062,2446.2734375,6707.9521484375,5164.40478515625,850.7962646484375,587.0142822265625,1534.8489990234375,6755.04638671875,204.1434936523437,1630.685302734375,303.2427673339844,718.1678466796875,100.16045379638672,89.9557876586914,881.1670532226562,977.2283935546876,682.4644165039062,3495.44140625,80.50924682617188,482.8901062011719,34.80868911743164,93.32270050048828,1426.0916748046875,874.0175170898438,959.2338256835938,911.282958984375,174.64111328125,3383.485107421875,768.603515625,790.0687255859375,2541.06884765625,2627.8662109375,1104.444580078125,340.49420166015625,637.5317993164062,625.4724731445312,2858.936279296875,3356.1826171875,29485.2265625,4.682890892028809,3.400000095367432,25.94768714904785,39.6107292175293,120.77434539794922,89.9557876586914,36.471038818359375,10.0
2021-04-05,910.278076171875,2993.123046875,1391.5848388671875,1278.174072265625,2231.612548828125,552.2037353515625,326.2264709472656,511.0122375488281,1753.9007568359375,180.88214111328125,1332.2191162109375,682.2772827148438,2406.87255859375,6557.44677734375,4861.083984375,877.0177612304688,585.1400756835938,1510.8814697265625,6654.14453125,208.5803375244141,1611.3460693359375,300.582275390625,724.0204467773438,98.0766372680664,88.62187957763672,886.0960693359375,946.49755859375,673.7237548828125,3490.559326171875,79.81486511230469,491.1953125,34.99825668334961,91.66317749023438,1418.2479248046875,865.68359375,905.2026977539062,905.115234375,170.90789794921875,3460.019287109375,737.05419921875,791.46875,2431.02001953125,2566.349365234375,1135.4176025390625,340.883056640625,630.3624877929688,620.4698486328125,2884.077392578125,3226.57275390625,29885.197265625,4.545158863067627,3.25,25.81641960144043,41.27558517456055,116.69538116455078,88.62187957763672,35.27761459350586,9.550000190734863
2021-04-06,906.4864501953124,3016.96533203125,1382.6092529296875,1279.2164306640625,2264.6181640625,547.0321044921875,323.4582824707031,514.8333129882812,1762.9735107421875,180.9672241210937,1329.561767578125,674.959228515625,2503.649658203125,6540.734375,4891.0576171875,872.68994140625,596.3372802734375,1501.5308837890625,6596.22705078125,209.4137725830078,1630.5469970703125,303.2427673339844,815.0289306640625,95.80963134765624,88.4134521484375,880.4564819335938,950.2759399414062,688.5385131835938,3565.038818359375,80.20063781738281,510.13128662109375,34.80062484741211,92.0162582397461,1404.5703125,890.4868774414062,895.4490356445312,917.5598754882812,170.9279022216797,3488.304443359375,743.383056640625,807.3029174804688,2401.4677734375,2567.282958984375,1222.3507080078125,340.6886291503906,645.09130859375,648.9462890625,2947.3505859375,3241.81591796875,29644.849609375,4.682890892028809,3.0999999046325684,26.253984451293945,41.13423538208008,114.91378784179688,88.4134521484375,35.373085021972656,9.699999809265137
2021-04-07,914.9605712890624,3023.156982421875,1389.2808837890625,1296.5770263671875,2261.75048828125,558.3904418945312,330.84002685546875,523.9265747070312,1786.60205078125,181.9458923339844,1332.55126953125,685.2642211914062,2519.94677734375,6650.888671875,4973.341796875,880.1575927734375,596.9140014648438,1490.309814453125,6619.1396484375,214.7330780029297,1661.8707275390625,303.2920227050781,794.7398071289062,96.42791748046876,87.91323852539062,890.2703857421875,952.282470703125,691.205078125,3575.5263671875,80.7406997680664,533.7181396484375,35.28461456298828,92.68714904785156,1409.3258056640625,911.2720947265624,913.1215209960938,932.1399536132812,170.9678192138672,3561.19189453125,757.84912109375,811.8408203125,2451.30126953125,2614.97607421875,1162.6495361328125,342.389892578125,638.3609008789062,640.4802856445312,3060.214111328125,3299.82861328125,29759.583984375,4.636980056762695,3.200000047683716,26.56028175354004,41.24417495727539,115.80458068847656,87.91323852539062,35.898189544677734,9.75
2021-04-08,916.1026000976562,3065.619873046875,1375.457275390625,1305.32568359375,2266.122802734375,557.4720458984375,328.1180114746094,525.2808837890625,1777.87841796875,181.47784423828125,1346.786376953125,678.6431274414062,2541.085693359375,6613.92919921875,4926.7138671875,880.4122314453125,590.3783569335938,1546.6112060546875,6825.9375,216.74313354492188,1688.603271484375,309.3519897460937,802.7872314453125,95.7180404663086,87.53807067871094,913.8948974609376,963.7821044921876,692.7853393554688,3591.185791015625,79.93060302734375,582.8851318359375,37.04107284545898,92.9696044921875,1419.5224609375,901.3507080078124,902.8367919921876,931.4248657226562,171.90609741210938,3627.918701171875,756.754638671875,812.9511108398438,2465.594482421875,2602.88623046875,1159.6072998046875,355.0278015136719,635.5809326171875,645.242431640625,3076.810546875,3272.57080078125,31090.515625,4.591069221496582,3.200000047683716,26.77850914001465,40.85151672363281,116.17965698242188,87.53807067871094,35.754981994628906,9.399999618530272
2021-04-09,905.45849609375,3070.14794921875,1364.8494873046875,1306.41357421875,2328.279541015625,547.3221435546875,325.7189636230469,527.45751953125,1793.8302001953125,181.3501892089844,1332.503662109375,665.30126953125,2522.05615234375,6614.1708984375,4772.7265625,887.115966796875,612.0038452148438,1566.986083984375,6683.568359375,220.6652069091797,1679.296142578125,313.53973388671875,803.3724365234375,95.39745330810548,85.70394134521484,935.2102661132812,961.2116088867188,686.266845703125,3627.144775390625,80.08492279052734,589.4343872070312,36.27879333496094,91.45130920410156,1411.8748779296875,902.9381103515624,891.9725952148438,945.5778198242188,169.92970275878906,3609.81103515625,752.94775390625,852.5848388671875,2435.26953125,2589.462890625,1198.4102783203125,350.99334716796875,619.2915649414062,653.9970092773438,3094.1474609375,3273.91552734375,31254.029296875,4.682890892028809,3.200000047683716,26.46026039123535,40.80440139770508,114.58560180664062,85.70394134521484,36.13687133789063,9.399999618530272
