Date,portfolio_value,daily_return,cumulative_return
2020-09-18,9902.397581832938,0.0,1.0
2020-09-21,9902.397581832938,0.0,1.0
2020-09-22,9902.397581832938,0.0,1.0
2020-09-23,9902.397581832938,0.0,1.0
2020-09-24,9902.397581832938,0.0,1.0
2020-09-25,9902.397581832938,0.0,1.0
2020-09-28,9902.397581832938,0.0,1.0
2020-09-29,9902.397581832938,0.0,1.0
2020-09-30,9902.397581832938,0.0,1.0
2020-10-01,9902.397581832938,0.0,1.0
2020-10-05,9902.397581832938,0.0,1.0
2020-10-06,9902.397581832938,0.0,1.0
2020-10-07,9902.397581832938,0.0,1.0
2020-10-08,9902.397581832938,0.0,1.0
2020-10-09,9902.397581832938,0.0,1.0
2020-10-12,9902.397581832938,0.0,1.0
2020-10-13,9902.397581832938,0.0,1.0
2020-10-14,9902.397581832938,0.0,1.0
2020-10-15,9902.397581832938,0.0,1.0
2020-10-16,9902.397581832938,0.0,1.0
2020-10-19,9902.397581832938,0.0,1.0
2020-10-20,9902.397581832938,0.0,1.0
2020-10-21,9902.397581832938,0.0,1.0
2020-10-22,9902.397581832938,0.0,1.0
2020-10-23,9902.397581832938,0.0,1.0
2020-10-26,9902.397581832938,0.0,1.0
2020-10-27,9902.397581832938,0.0,1.0
2020-10-28,9902.397581832938,0.0,1.0
2020-10-29,9902.397581832938,0.0,1.0
2020-10-30,9902.397581832938,0.0,1.0
2020-11-02,9902.397581832938,0.0,1.0
2020-11-03,9902.397581832938,0.0,1.0
2020-11-04,9902.397581832938,0.0,1.0
2020-11-05,9902.397581832938,0.0,1.0
2020-11-06,9902.397581832938,0.0,1.0
2020-11-09,9902.397581832938,0.0,1.0
2020-11-10,9902.397581832938,0.0,1.0
2020-11-11,9902.397581832938,0.0,1.0
2020-11-12,9902.397581832938,0.0,1.0
2020-11-13,9902.397581832938,0.0,1.0
2020-11-14,9902.397581832938,0.0,1.0
2020-11-17,9902.397581832938,0.0,1.0
2020-11-18,9902.397581832938,0.0,1.0
2020-11-19,9902.397581832938,0.0,1.0
2020-11-20,9902.397581832938,0.0,1.0
2020-11-23,9902.397581832938,0.0,1.0
2020-11-24,9902.397581832938,0.0,1.0
2020-11-25,9902.397581832938,0.0,1.0
2020-11-26,9902.397581832938,0.0,1.0
2020-11-27,9902.397581832938,0.0,1.0
2020-12-01,9902.397581832938,0.0,1.0
2020-12-02,9902.397581832938,0.0,1.0
2020-12-03,9902.397581832938,0.0,1.0
2020-12-04,9902.397581832938,0.0,1.0
2020-12-07,9902.397581832938,0.0,1.0
2020-12-08,9902.397581832938,0.0,1.0
2020-12-09,9902.397581832938,0.0,1.0
2020-12-10,9902.397581832938,0.0,1.0
2020-12-11,9902.397581832938,0.0,1.0
2020-12-14,9902.397581832938,0.0,1.0
2020-12-15,9902.397581832938,0.0,1.0
2020-12-16,9902.397581832938,0.0,1.0
2020-12-17,9902.397581832938,0.0,1.0
2020-12-18,9902.397581832938,0.0,1.0
2020-12-21,9902.397581832938,0.0,1.0
2020-12-22,9902.397581832938,0.0,1.0
2020-12-23,9902.397581832938,0.0,1.0
2020-12-24,9902.397581832938,0.0,1.0
2020-12-28,9902.397581832938,0.0,1.0
2020-12-29,9902.397581832938,0.0,1.0
2020-12-30,9902.397581832938,0.0,1.0
2020-12-31,9902.397581832938,0.0,1.0
2021-01-01,9902.397581832938,0.0,1.0
2021-01-04,9902.397581832938,0.0,1.0
2021-01-05,9902.397581832938,0.0,1.0
2021-01-06,9902.397581832938,0.0,1.0
2021-01-07,9902.397581832938,0.0,1.0
2021-01-08,9902.397581832938,0.0,1.0
2021-01-11,9902.397581832938,0.0,1.0
2021-01-12,9902.397581832938,0.0,1.0
2021-01-13,9902.397581832938,0.0,1.0
2021-01-14,9902.397581832938,0.0,1.0
2021-01-15,9902.397581832938,0.0,1.0
2021-01-18,9902.397581832938,0.0,1.0
2021-01-19,9902.397581832938,0.0,1.0
2021-01-20,9902.397581832938,0.0,1.0
2021-01-21,9902.397581832938,0.0,1.0
2021-01-22,9902.397581832938,0.0,1.0
2021-01-25,9902.397581832938,0.0,1.0
2021-01-27,9902.397581832938,0.0,1.0
2021-01-28,9902.397581832938,0.0,1.0
2021-01-29,9902.397581832938,0.0,1.0
2021-02-01,9902.397581832938,0.0,1.0
2021-02-02,9902.397581832938,0.0,1.0
2021-02-03,9902.397581832938,0.0,1.0
2021-02-04,9902.397581832938,0.0,1.0
2021-02-05,9902.397581832938,0.0,1.0
2021-02-08,9902.397581832938,0.0,1.0
2021-02-09,9902.397581832938,0.0,1.0
2021-02-10,9902.397581832938,0.0,1.0
2021-02-11,9902.397581832938,0.0,1.0
2021-02-12,9902.397581832938,0.0,1.0
2021-02-15,9902.397581832938,0.0,1.0
2021-02-16,9902.397581832938,0.0,1.0
2021-02-17,9902.397581832938,0.0,1.0
2021-02-18,9902.397581832938,0.0,1.0
2021-02-19,9902.397581832938,0.0,1.0
2021-02-22,9902.397581832938,0.0,1.0
2021-02-23,9902.397581832938,0.0,1.0
2021-02-24,9902.397581832938,0.0,1.0
2021-02-25,9902.397581832938,0.0,1.0
2021-02-26,9902.397581832938,0.0,1.0
2021-03-01,7926.50882301027,-0.1995363993915633,0.8004636006084367
2021-03-02,8522.11444434816,0.07514097752706417,0.8606112180329881
2021-03-03,8334.836490246598,-0.021975526769153486,0.8416988331732704
2021-03-04,8271.38675269777,-0.007612595354819063,0.835291320545699
2021-03-05,8200.774325939958,-0.008536951404766735,0.8281604791333769
2021-03-08,8097.413333508317,-0.012603808899447233,0.8177225027163051
2021-03-09,7897.85403785402,-0.024644820195665496,0.7975698786669122
2021-03-10,7983.817721936051,0.010884435654294311,0.8062509766910655
2021-03-12,7915.252017590348,-0.008588084890429615,0.7993268248602509
2021-03-15,7844.638583752458,-0.008921185791806008,0.7921958817472982
2021-03-16,7837.4752231567545,-0.0009131536805965235,0.7914724851621272
2021-03-17,7699.319110485856,-0.017627629911058595,0.7775207011089034
2021-03-18,7625.635928723161,-0.009570090641176976,0.7700797575238997
2021-03-19,7619.495761486833,-0.0008052006801426703,0.7694596887793773
2021-03-22,7805.75052222902,0.024444499553844867,0.7882687457984464
2021-03-23,7775.048678967301,-0.003933233988748008,0.7851683003752042
2021-03-24,7691.132556530778,-0.01079300283527862,0.7766939766830838
2021-03-25,7618.472232434098,-0.009447285372162995,0.7693563270385186
2021-03-26,7556.046695324723,-0.008193970550107288,0.7630522439522263
2021-03-30,7559.116778942887,0.00040630818494857834,0.7633622783244874
2021-03-31,7562.211032482926,0.0004093406188219184,0.7636747535118821
2021-04-01,7603.469256970231,0.005455841460927591,0.7678412418947559
2021-04-05,7513.732043835465,-0.011802140588982102,0.7587790716078954
2021-04-06,7474.5369907348795,-0.005216456066295727,0.7548209339168281
2021-04-07,7494.134433361833,0.002621893857940094,0.7567999942873093
2021-04-08,7502.3861118286295,0.0011010849271748668,0.757633295353905
2021-04-09,7467.316897961442,-0.004674408027586785,0.7540918081961356
2021-04-12,7302.2833286255045,-0.022100785541991796,0.73742578686422
2021-04-13,7355.9190708130045,0.007345064519373556,0.7428422268469875
2021-04-15,7319.818439099137,-0.004907698326522936,0.73919658129342
2021-04-16,7316.723849865739,-0.00042276857809320223,0.7388840722058152
2021-04-19,7245.553165051286,-0.009727124635947382,0.7316968547439529
2021-04-20,7220.798297497575,-0.0034165600596397505,0.7291969684942706
2021-04-22,7209.452365490739,-0.0015712849936229123,0.7280511922402803
2021-04-23,7487.946094128434,0.03862897131698273,0.7561750608626251
2021-04-26,7431.215594860856,-0.007576243011693462,0.7504460948421477
2021-04-27,7503.417529675309,0.009716032847221445,0.7577374537497031
2021-04-28,7492.071765515153,-0.0015120795444588664,0.7565916944458179
2021-04-29,7463.190890881364,-0.00385485824718379,0.7536751407127327
2021-04-30,7457.001712414567,-0.0008292938713866382,0.7530501225375231
2021-05-03,7420.9010807007,-0.004841172512239922,0.7494044769839555
2021-05-04,7407.492145153825,-0.001806914740010157,0.7480503669882635
2021-05-05,7417.80699500734,0.001392488800715519,0.7490920187466659
2021-05-06,7398.208713146989,-0.002642058747759579,0.7471128736256594
2021-05-07,7468.348147961442,0.009480596930147689,0.7541959496418286
2021-05-10,7476.599994274919,0.001104909164649559,0.7550292676585294
2021-05-11,7593.154574963395,0.015589249227954793,0.7667996070864584
2021-05-12,7580.77672156984,-0.0016301332037105265,0.7655496215863546
2021-05-14,7538.487247082536,-0.005578514714327021,0.7612789917577877
2021-05-17,7587.997317883317,0.006567640055362922,0.7662787981573624
2021-05-18,7621.003696057145,0.004349814159269494,0.7696119685235353
2021-05-19,7694.237216564958,0.00960943248796764,0.777007502776994
2021-05-20,7637.506885144059,-0.007373093631525052,0.7712785537066218
2021-05-21,7664.324924084489,0.003511360361925675,0.7739867906481106
2021-05-24,7640.601474377458,-0.0030953084507785444,0.7715910627942265
2021-05-25,7626.160785290544,-0.0018899937570805436,0.7701327605025263
2021-05-26,7612.752185437028,-0.0017582372350944953,0.7687786844070447
2021-05-27,7589.028903576676,-0.0031162556303532263,0.7663829735032657
2021-05-28,7596.248996350114,0.0009513855942799854,0.7671120992239582
2021-05-31,7603.469256970231,0.0009505034160395276,0.7678412418947558
2021-06-01,7570.462375256364,-0.0043410291537128165,0.7645080206782676
2021-06-02,7571.493960949723,0.00013626455587845143,0.7646121960241709
2021-06-03,7645.758899304215,0.009808492054212303,0.7721118886734277
2021-06-04,7681.859866711442,0.004721698379805295,0.7757575681272054
2021-06-07,7786.036929699723,0.01356143756796735,0.7862779559552407
2021-06-08,7799.446200939958,0.001722220349236414,0.7876320998511429
2021-06-09,8102.6944614380045,0.038880742643176536,0.8182558208229599
2021-06-10,8132.606753918473,0.003691647589925351,0.8212765329518433
2021-06-11,8038.744205090348,-0.01154150835866985,0.8117977629820002
2021-06-14,7952.10208472902,-0.010778066592349589,0.8030481526330598
2021-06-15,8050.090640637223,0.012322346326058442,0.8129435900863059
2021-06-16,7994.3917270630045,-0.006919041792280978,0.8073187994117318
2021-06-17,7975.825870129411,-0.0023223601704108754,0.805443914387154
2021-06-18,7924.252627941911,-0.006466194601946973,0.8002357572957728
2021-06-21,7937.661899182145,0.0016921811898009675,0.8015899011916748
2021-06-22,8027.398440930192,0.011305160497865563,0.810652003678115
2021-06-23,7971.699191662614,-0.006938642659566785,0.8050271791033307
2021-06-24,7969.636691662614,-0.00025872777564872607,0.8048188962119445
2021-06-25,7990.265719982926,0.0025884527888069275,0.8069021319283288
2021-06-28,7925.283542248551,-0.008132667925155546,0.8003398648412556
2021-06-29,7885.057071301286,-0.005075713787755842,0.7962775687543903
2021-06-30,7863.396457287614,-0.002747045939909376,0.7940901576921026
2021-07-01,7837.6095005005045,-0.003279366228979952,0.7914860452462017
2021-07-02,7873.710635754411,0.004606141101008099,0.7951317416500846
2021-07-05,7895.371585461442,0.0027510472138345676,0.7973191866125825
2021-07-06,7901.561099621598,0.0007839420973616562,0.7979442386880022
2021-07-07,7884.025485607926,-0.002219259434001142,0.796173393408487
2021-07-08,7899.49759254152,0.0019624628258543275,0.7977358540959855
2021-07-09,7881.962314221208,-0.0022197966535072444,0.7959650427166804
2021-07-12,7868.553714367692,-0.001701175331595084,0.7946109666211988
2021-07-13,7908.780856701676,0.005112393432675111,0.7986733305084847
2021-07-14,8022.2408481567545,0.01434607855633474,0.8101311608488089
2021-07-15,8005.738498303239,-0.002057074845528639,0.8084646604162479
2021-07-16,7965.511020275895,-0.0050248303808411166,0.8044022626287519
2021-07-19,7919.095706555192,-0.005827035277781278,0.7997149822668871
2021-07-20,7889.182406994645,-0.003777363056211791,0.7966941684373731
2021-07-22,7885.057071301286,-0.0005229104209457658,0.7962775687543905
2021-07-23,7856.176364514176,-0.0036627137287597034,0.7933610319714104
2021-07-26,7878.868228527848,0.002888410717988732,0.7956525844793912
2021-07-27,7853.081607434098,-0.0032728839150250044,0.7930485059337006
2021-07-28,7826.263400646989,-0.003414991480761076,0.7903402520421067
2021-07-29,7820.07522926027,-0.0007906929616254832,0.7897153355675277
2021-07-30,7813.886386486833,-0.0007914045059670416,0.7890903512925282
2021-08-02,7824.201236340348,0.0013200665255836963,0.7901320030509306
2021-08-03,7804.603122326676,-0.0025048069983996113,0.788152874880029
2021-08-04,7758.187640759294,-0.005947193065410583,0.7834655775680591
2021-08-05,7733.433108898942,-0.003190762199447028,0.780965725218587
2021-08-06,7733.433108898942,0.0,0.780965725218587
2021-08-09,7734.463687512223,0.00013326275649760966,0.7810697988638597
2021-08-10,7642.664142224137,-0.01186889602136243,0.7717993626357181
2021-08-11,7646.790149304215,0.0005398650265531213,0.7722160301191211
2021-08-12,7726.212680432145,0.010386388220050335,0.7802365655976844
2021-08-13,7661.231006237809,-0.008410546911155059,0.7736743493609266
2021-08-16,7603.469256970231,-0.007539486698749598,0.7678412418947561
2021-08-17,7591.091571423356,-0.0016278997295251507,0.7665912733447574
2021-08-18,7573.556796643083,-0.002309914801486901,0.7648205128157677
2021-08-20,7524.046893688981,-0.006537206266947981,0.759820723366298
2021-08-23,7443.593112561051,-0.010692886722358463,0.7516960464420417
2021-08-24,7486.914172741715,0.00581991244356983,0.756070851616512
2021-08-25,7537.455493542497,0.00675062110165392,0.7611747994617799
2021-08-26,7529.2039829223795,-0.0010947342411754546,0.7603415153452893
2021-08-27,7521.984057995622,-0.0009589227417843293,0.7596124065747019
2021-08-30,7551.896182629411,0.0039766269647958374,0.7626331017534803
2021-08-31,7519.920886608903,-0.004234075157714234,0.7594040558828954
2021-09-01,7494.134433361833,-0.003429085709264479,0.7567999942873098
2021-09-02,7528.1727329223795,0.0045419921224014725,0.7602373738995962
2021-09-03,7615.846438977067,0.011646080551694915,0.76909115959444
2021-09-06,7694.237216564958,0.0102931142606415,0.7770075027769948
2021-09-07,7646.790149304215,-0.006166571932379905,0.7722160301191217
2021-09-08,7657.104831311051,0.001348890424013316,0.7732576649274189
2021-09-09,7632.34996375734,-0.003232927862301782,0.7707577786777366
2021-09-13,7565.305118176286,-0.00878429918693735,0.7639872117491722
2021-09-14,7668.450595471208,0.01363401418498067,0.7744034242313043
2021-09-15,7663.293506237809,-0.000672507329765426,0.7738826322523132
2021-09-16,7647.8219028442545,-0.0020189235060565913,0.7723202224151301
2021-09-17,7642.664142224137,-0.0006744090913255452,0.7717993626357188
2021-09-20,7704.552234265153,0.008097711856667411,0.7780491714855025
2021-09-21,7674.368701550309,-0.003917623217687516,0.7750010679867884
2021-09-22,7647.308124157731,-0.0035260981645449663,0.7722683381434398
2021-09-23,7634.818317028825,-0.0016332292260398118,0.7710070469232387
2021-09-24,7630.655215832536,-0.0005452783580983667,0.7705866334666102
2021-09-27,7607.757571789567,-0.003000744155686519,0.768274300129785
2021-09-28,7609.839206311051,0.00027361998615771377,0.7684845153331519
2021-09-29,7623.36966285402,0.0017780213452798233,0.7698508972049313
2021-09-30,7624.410144421403,0.00013648578166858272,0.7699559709064046
2021-10-01,7607.757571789567,-0.0021841129105600876,0.768274300129785
2021-10-04,7606.717090222184,-0.0001367658679399808,0.7681692264283118
2021-10-05,7608.798556896989,0.0002736353475640829,0.7683794246815735
2021-10-06,7719.123340222184,0.01449963256356579,0.7795206440088603
2021-10-07,7736.817065808122,0.00229219366061173,0.7813074562873734
2021-10-08,7811.753726574723,0.00968572219417907,0.7888749832572136
2021-10-11,7736.817065808122,-0.009592808911995654,0.7813074562873734
2021-10-12,7688.9401432007,-0.006188193697768574,0.7764725744103563
2021-10-13,7724.327426525895,0.004602361660532406,0.7800461820172775
2021-10-14,7743.061801525895,0.0024253729762495624,0.7819380849473688
2021-10-18,7847.141513439958,0.013441673924590392,0.7924486417144501
2021-10-19,7735.77591285402,-0.014191868516095885,0.7812023147854799
2021-10-20,7629.614398571794,-0.013723447457394067,0.7704815258649267
2021-10-21,7692.062259289567,0.008184930123003697,0.7767878633151963
2021-10-22,7798.2232700317545,0.013801371747086177,0.7875086013854341
2021-10-25,7673.327884289567,-0.016015877132186662,0.7748959603851048
2021-10-26,7687.899325939958,0.0018989728928726635,0.7763674668086726
2021-10-27,7666.042163464372,-0.002843060444592038,0.7741602071733208
2021-10-28,7623.36966285402,-0.005566431764975732,0.769850897204931
2021-10-29,7551.554614636247,-0.009420381195431538,0.7625986082896157
2021-11-01,7505.7591587036295,-0.0060643745916711955,0.7579739246658603
2021-11-02,7487.025119396989,-0.0024959552938648155,0.7560820556359791
2021-11-03,7452.678653332536,-0.0045874650500997705,0.7526135556307414
2021-11-04,7517.208148571794,0.0086585640198511,0.7591301082843779
2021-11-08,7522.4122348755045,0.0006922897704648712,0.759655646292795
2021-11-09,7547.391345593278,0.0033206250784774127,0.7621781778828819
2021-11-10,7561.962787243669,0.0019306593474708311,0.7636496843064497
2021-11-11,7586.941730114762,0.0033032353601674114,0.7661721989464315
2021-11-12,7564.043918225114,-0.003018055588691393,0.7638598486595013
2021-11-15,7526.575168225114,-0.004953534168372742,0.7600760427993184
2021-11-16,7520.33043250734,-0.0008296915367479452,0.759445414139323
2021-11-17,7514.085528942887,-0.0008304028154745291,0.7588147685292225
2021-11-18,7469.331393811051,-0.005956032169111114,0.7542952433574658
2021-11-22,7422.495456311051,-0.006270432389545277,0.7495654860322372
2021-11-23,7442.270648571794,0.0026642242325563004,0.7515624965640121
2021-11-24,7481.821200939958,0.005314312558057033,0.7555565345776669
2021-11-25,7469.331393811051,-0.0016693538636471938,0.7542952433574658
2021-11-26,7420.413653942887,-0.006549145738626083,0.7493552538787653
2021-11-29,7327.7825962036295,-0.012483274121792065,0.7400008468299917
2021-11-30,7387.107837292497,0.00809593356653382,0.745991844525106
2021-12-01,7438.107379528825,0.006903857823608028,0.7511420661572785
2021-12-02,7431.862643811051,-0.0008395597695941559,0.750511437497283
2021-12-03,7428.740192028825,-0.00042014390360489706,0.7501961146922328
2021-12-06,7379.82278785402,-0.006584885580908306,0.7452561591137424
2021-12-07,7410.005817028825,0.0040899395612157274,0.7483042117621415
2021-12-08,7426.65855750734,0.002247331633700833,0.7499858994888661
2021-12-09,7516.167163464372,0.012052338917150074,0.7590249837325895
2021-12-10,7495.350986096208,-0.0027695202774826733,0.7569228486490261
2021-12-13,7482.86185035402,-0.0016662509554729033,0.7556616252292454
2021-12-14,7463.086993786637,-0.0026426863094428654,0.7536646485976808
2021-12-15,7421.454806896989,-0.005578413721333941,0.7494603953806591
2021-12-16,7402.720264050309,-0.002524376060239475,0.7475684755004626
2021-12-17,7379.82278785402,-0.003093116500360815,0.7452561591137425
2021-12-20,7314.252139660661,-0.008885125033256669,0.7386344649582123
2021-12-21,7356.924975964372,0.005834203619030642,0.7429438088268122
2021-12-22,7361.0885807007,0.0005659436177385402,0.7433642731337561
2021-12-23,7369.414447399919,0.001131064598386633,0.744205066146803
2021-12-24,7351.72122535402,-0.0024008993078331597,0.7424183047186053
2021-12-27,7350.680240246598,-0.00014159746751984947,0.7423131801668167
2021-12-28,7363.169879528825,0.0016991133982189321,0.7435744544369126
2021-12-29,7367.333148571794,0.0005654180347711701,0.7439948848436464
2021-12-30,7365.25117835695,-0.0002825948240506859,0.7437846357400694
2021-12-31,7380.863269421403,0.0021196956745113127,0.7453612328152156
2022-01-03,7382.945239636247,0.0002820767895090892,0.7455714819187926
2022-01-04,7433.944110485856,0.006907659368217356,0.7507216357505446
2022-01-05,7439.148028942887,0.0007000211973198223,0.7512471568088566
2022-01-06,7432.903461071794,-0.0008394197624241873,0.7506165450989662
2022-01-07,7438.107379528825,0.0007001192043305515,0.7511420661572783
2022-01-10,7459.964374157731,0.0029385156080243835,0.7533493088425252
2022-01-11,7455.800769421403,-0.0005581266246728056,0.7529288445355813
2022-01-12,7419.3731723755045,-0.004885806122301384,0.7492501801772921
2022-01-13,7397.516177746598,-0.002945935474749528,0.7470429374920453
2022-01-14,7441.229831311051,0.005909233925834867,0.7514573889623286
2022-01-17,7473.494327160661,0.004335909060871668,0.7547156398639894
2022-01-18,7450.596850964372,-0.003063824657372649,0.7524033234772693
2022-01-19,7447.474567028825,-0.0004190649417761261,0.7520880176223241
2022-01-20,7453.811618420426,0.0008508993665661269,0.7527279688401209
2022-01-21,7432.687778088395,-0.0028339648777584436,0.7505947642139216
2022-01-24,7359.811435314958,-0.009804843812796449,0.7432352997841013
2022-01-25,7372.485370251481,0.0017220461485887295,0.7445151852695897
2022-01-27,7353.474383923356,-0.0025786400885697836,0.7425953485663046
2022-01-28,7371.429111096208,0.0024416658351467113,0.7444085182582378
2022-01-31,9892.867316430697,0.342055545448978,0.9990375800079249
2022-02-01,9892.867316430697,0.0,0.9990375800079249
2022-02-02,9892.867316430697,0.0,0.9990375800079249
2022-02-03,9892.867316430697,0.0,0.9990375800079249
2022-02-04,9892.867316430697,0.0,0.9990375800079249
2022-02-07,9892.867316430697,0.0,0.9990375800079249
2022-02-08,9892.867316430697,0.0,0.9990375800079249
2022-02-09,9892.867316430697,0.0,0.9990375800079249
2022-02-10,9892.867316430697,0.0,0.9990375800079249
2022-02-11,9892.867316430697,0.0,0.9990375800079249
2022-02-14,9892.867316430697,0.0,0.9990375800079249
2022-02-15,9892.867316430697,0.0,0.9990375800079249
2022-02-16,9892.867316430697,0.0,0.9990375800079249
2022-02-17,9892.867316430697,0.0,0.9990375800079249
2022-02-18,9892.867316430697,0.0,0.9990375800079249
2022-02-21,9892.867316430697,0.0,0.9990375800079249
2022-02-22,9892.867316430697,0.0,0.9990375800079249
2022-02-23,9892.867316430697,0.0,0.9990375800079249
2022-02-24,9892.867316430697,0.0,0.9990375800079249
2022-02-25,9892.867316430697,0.0,0.9990375800079249
2022-02-28,9892.867316430697,0.0,0.9990375800079249
2022-03-02,9892.867316430697,0.0,0.9990375800079249
2022-03-03,9892.867316430697,0.0,0.9990375800079249
2022-03-04,9892.867316430697,0.0,0.9990375800079249
2022-03-07,9892.867316430697,0.0,0.9990375800079249
2022-03-08,9892.867316430697,0.0,0.9990375800079249
2022-03-09,9892.867316430697,0.0,0.9990375800079249
2022-03-10,9892.867316430697,0.0,0.9990375800079249
2022-03-11,9892.867316430697,0.0,0.9990375800079249
2022-03-14,9892.867316430697,0.0,0.9990375800079249
2022-03-15,9892.867316430697,0.0,0.9990375800079249
2022-03-16,9892.867316430697,0.0,0.9990375800079249
2022-03-17,9892.867316430697,0.0,0.9990375800079249
2022-03-21,9892.867316430697,0.0,0.9990375800079249
2022-03-22,9892.867316430697,0.0,0.9990375800079249
2022-03-23,9892.867316430697,0.0,0.9990375800079249
2022-03-24,9892.867316430697,0.0,0.9990375800079249
2022-03-25,9892.867316430697,0.0,0.9990375800079249
2022-03-28,9892.867316430697,0.0,0.9990375800079249
2022-03-29,9892.867316430697,0.0,0.9990375800079249
2022-03-30,9892.867316430697,0.0,0.9990375800079249
2022-03-31,9892.867316430697,0.0,0.9990375800079249
2022-04-01,9892.867316430697,0.0,0.9990375800079249
2022-04-04,9892.867316430697,0.0,0.9990375800079249
2022-04-05,9892.867316430697,0.0,0.9990375800079249
2022-04-06,9892.867316430697,0.0,0.9990375800079249
2022-04-07,9892.867316430697,0.0,0.9990375800079249
2022-04-08,9892.867316430697,0.0,0.9990375800079249
2022-04-11,9892.867316430697,0.0,0.9990375800079249
2022-04-12,9892.867316430697,0.0,0.9990375800079249
2022-04-13,9892.867316430697,0.0,0.9990375800079249
2022-04-18,9892.867316430697,0.0,0.9990375800079249
2022-04-19,9892.867316430697,0.0,0.9990375800079249
2022-04-20,9892.867316430697,0.0,0.9990375800079249
2022-04-21,9892.867316430697,0.0,0.9990375800079249
2022-04-22,9892.867316430697,0.0,0.9990375800079249
2022-04-25,9892.867316430697,0.0,0.9990375800079249
2022-04-26,9892.867316430697,0.0,0.9990375800079249
2022-04-27,9892.867316430697,0.0,0.9990375800079249
2022-04-28,9892.867316430697,0.0,0.9990375800079249
2022-04-29,9892.867316430697,0.0,0.9990375800079249
2022-05-02,9892.867316430697,0.0,0.9990375800079249
2022-05-04,9892.867316430697,0.0,0.9990375800079249
2022-05-05,9892.867316430697,0.0,0.9990375800079249
2022-05-06,9892.867316430697,0.0,0.9990375800079249
2022-05-09,9892.867316430697,0.0,0.9990375800079249
2022-05-10,9892.867316430697,0.0,0.9990375800079249
2022-05-11,9892.867316430697,0.0,0.9990375800079249
2022-05-12,9892.867316430697,0.0,0.9990375800079249
2022-05-13,9892.867316430697,0.0,0.9990375800079249
2022-05-16,9892.867316430697,0.0,0.9990375800079249
2022-05-17,9892.867316430697,0.0,0.9990375800079249
2022-05-18,9892.867316430697,0.0,0.9990375800079249
2022-05-19,9892.867316430697,0.0,0.9990375800079249
2022-05-20,9892.867316430697,0.0,0.9990375800079249
2022-05-23,9892.867316430697,0.0,0.9990375800079249
2022-05-24,9892.867316430697,0.0,0.9990375800079249
2022-05-25,9892.867316430697,0.0,0.9990375800079249
2022-05-26,9892.867316430697,0.0,0.9990375800079249
2022-05-27,9892.867316430697,0.0,0.9990375800079249
2022-05-30,9892.867316430697,0.0,0.9990375800079249
2022-05-31,9892.867316430697,0.0,0.9990375800079249
2022-06-01,9892.867316430697,0.0,0.9990375800079249
2022-06-02,9892.867316430697,0.0,0.9990375800079249
2022-06-03,9892.867316430697,0.0,0.9990375800079249
2022-06-06,9892.867316430697,0.0,0.9990375800079249
2022-06-07,9892.867316430697,0.0,0.9990375800079249
2022-06-08,9892.867316430697,0.0,0.9990375800079249
2022-06-09,9892.867316430697,0.0,0.9990375800079249
2022-06-10,9892.867316430697,0.0,0.9990375800079249
2022-06-13,9892.867316430697,0.0,0.9990375800079249
2022-06-14,9892.867316430697,0.0,0.9990375800079249
2022-06-15,9892.867316430697,0.0,0.9990375800079249
2022-06-16,9892.867316430697,0.0,0.9990375800079249
2022-06-17,9892.867316430697,0.0,0.9990375800079249
2022-06-20,9892.867316430697,0.0,0.9990375800079249
2022-06-21,9892.867316430697,0.0,0.9990375800079249
2022-06-22,9892.867316430697,0.0,0.9990375800079249
2022-06-23,9892.867316430697,0.0,0.9990375800079249
2022-06-24,9892.867316430697,0.0,0.9990375800079249
2022-06-27,9892.867316430697,0.0,0.9990375800079249
2022-06-28,9892.867316430697,0.0,0.9990375800079249
2022-06-29,9892.867316430697,0.0,0.9990375800079249
2022-06-30,9892.867316430697,0.0,0.9990375800079249
2022-07-01,9892.867316430697,0.0,0.9990375800079249
2022-07-04,9892.867316430697,0.0,0.9990375800079249
2022-07-05,9892.867316430697,0.0,0.9990375800079249
2022-07-06,9892.867316430697,0.0,0.9990375800079249
2022-07-07,9892.867316430697,0.0,0.9990375800079249
2022-07-08,9892.867316430697,0.0,0.9990375800079249
2022-07-11,9892.867316430697,0.0,0.9990375800079249
2022-07-12,9892.867316430697,0.0,0.9990375800079249
2022-07-13,9892.867316430697,0.0,0.9990375800079249
2022-07-14,9892.867316430697,0.0,0.9990375800079249
2022-07-15,9892.867316430697,0.0,0.9990375800079249
2022-07-18,9892.867316430697,0.0,0.9990375800079249
2022-07-19,9892.867316430697,0.0,0.9990375800079249
2022-07-20,9892.867316430697,0.0,0.9990375800079249
2022-07-21,9892.867316430697,0.0,0.9990375800079249
2022-07-22,9892.867316430697,0.0,0.9990375800079249
2022-07-25,9892.867316430697,0.0,0.9990375800079249
2022-07-26,9892.867316430697,0.0,0.9990375800079249
2022-07-27,9892.867316430697,0.0,0.9990375800079249
2022-07-28,9892.867316430697,0.0,0.9990375800079249
2022-07-29,9892.867316430697,0.0,0.9990375800079249
2022-08-01,9892.867316430697,0.0,0.9990375800079249
2022-08-02,9892.867316430697,0.0,0.9990375800079249
2022-08-03,9892.867316430697,0.0,0.9990375800079249
2022-08-04,9892.867316430697,0.0,0.9990375800079249
2022-08-05,9892.867316430697,0.0,0.9990375800079249
2022-08-08,9892.867316430697,0.0,0.9990375800079249
